   1    2 -100 1   1   79   6   0    2 7    2    2    2    2  20 2021  216
   1   15 -100 2   5  -99  12   1    1 7  -99  -99  -99  -99  18 2021  217
   1    1 -100 3   1   85  12   1    2 7 -100 -100 -100 -100  15 2021  218
   1    4 -100 1   1 -100 -98 -98    1 7    1    2    2    2 -98 2021  219
   1    1 -100 3   5   53  14   1    2 7 -100 -100 -100 -100  17 2021  220
   2    1 -100 2   3   59  13   1    2 7  -99  -99  -99  -99  18 2021  221
   1    2 -100 3   5   39  19   1    1 5 -100 -100 -100 -100  19 2021  222
   1    1 -100 2   3   50  12   1    2 5 -100 -100 -100 -100  18 2021  223
   1    8 -100 1   3   37  16   3    2 5    2    2    2    2  20 2021  224
   2   16 -100 2   1   35   0   0    1 5    2    2    2    2  12 2021  225
   1   15 -100 1   5   42  15   2    2 5    2    1    2    2  19 2021  226
   1    2    3 3   2   57  12   1    2 5 -100 -100 -100 -100   8 2021  227
   2   16 -100 3   5   28  14   1    2 5 -100 -100 -100 -100   8 2021  229
  50    1 -100 1   5   37  12   1    2 5    2    2    2    2   4 2021  230
   1    1 -100 1   1   72  17   4    2 5    2    2    1    2  22 2021  231
  10   16 -100 2   5   34  13   1    2 5    2    2    1    2   3 2021  232
   1    1 -100 3   1   63  18   4    2 5 -100 -100 -100 -100  26 2021  233
   3    2 -100 2   4   51  17   1    2 5 -100 -100 -100 -100  10 2021  234
   1    1 -100 2   3   33  12   1    1 5    2    2    1    2  22 2021  235
   1    1 -100 1   1   70  20   4    2 5    2    2    2    2  26 2021  236
   1    1 -100 3   1   59  14   1    1 5 -100 -100 -100 -100  26 2021  237
   3    1 -100 3   1   44  14   1    2 5 -100 -100 -100 -100  17 2021  238
   1    2 -100 1   1   78  16   4    2 5    1    1    1    2  26 2021  239
-100   16 -100 3   2 -100  12   1    2 5 -100 -100 -100 -100 -97 2021  240
   1    2 -100 3   1   46  18   4    2 5 -100 -100 -100 -100  24 2021  241
   1    1 -100 1   1   37  16   3    1 5    2    1    2    2  24 2021  242
   1    1 -100 1   1   49  14   1    2 5    2    2    2    2   1 2021  243
   4    1 -100 2   5   30  16   3 -100 5    1    1    1    1  15 2021  244
   1    2 -100 1   2   50 -98 -98    1 5    2    2    2    2 -98 2021  245
   1    1 -100 3   1   67  12   1    1 5 -100 -100 -100 -100  19 2021  246
   4    2 -100 2   1   42  15   1    2 5 -100 -100 -100 -100   2 2021  247
   8    1 -100 1   5   20  11   0    2 5    2    2    2    2 -98 2021  248
   4    1 -100 1   4   65  12 -97    2 5    2    2    2    2  20 2021  250
  20   16 -100 1   3   36  17   3    2 5    2    1    2    2  18 2021  253
   1    1 -100 1   2 -100  16   3    1 5    1    1    1    2  22 2021  254
   1    1 -100 2   1   60  16   3    1 3    2    2    2    2  26 2021  255
   1    1 -100 1   1   47  16   4    1 3    2    2    2    2  26 2021  256
   1    1 -100 3   5   29  16   3    2 3 -100 -100 -100 -100  22 2021  257
   1    4 -100 1   1   60  14   2    2 3    2    2    2    2  25 2021  258
   1    4 -100 2   5   35  19   4    1 3    2    2    2    2  22 2021  259
   1    1 -100 1   1   43  14   2    2 3    2    2    2    2  20 2021  260
   1    1 -100 1   3   64  13   1    2 3    2    1    2    2  22 2021  261
   1    1 -100 2   1   34  20   4    2 3 -100 -100 -100 -100  26 2021  262
   1    1 -100 3   3   39  12   1    1 3 -100 -100 -100 -100  10 2021  263
   1    3    1 3   3   68  15   1    1 3 -100 -100 -100 -100  13 2021  264
   1    1 -100 1   1   32  16   3    2 3    2    2    2    2  22 2021  265
   1   10    1 1   3   29  12   1    2 3    2    2    2    2 -98 2021  266
   1    1 -100 3   3   45  12   1    2 3 -100 -100 -100 -100   7 2021  267
   1    1 -100 2   1   42  18   4    2 3 -100 -100 -100 -100  21 2021  268
   1    1 -100 3   3   74  16   3    2 9 -100 -100 -100 -100  19 2021  269
   2    1 -100 3   5  -99  14   1  -99 9 -100 -100 -100 -100 -90 2021  270
   1    1 -100 3   1   32  16   3    1 9 -100 -100 -100 -100  19 2021  271
   3    1 -100 1   5   38  18   3    1 9    1    2    2  -97  18 2021  272
   1    1 -100 1   1   60  14   2    2 9    1    2    2    2  18 2021  273
   1    1 -100 2   5 -100  14   2    1 9 -100 -100 -100 -100  18 2021  274
   1    1 -100 2   3   52  12   1    2 9    2    1    1    2   8 2021  275
   1    1 -100 2   2   67  12   1    1 9 -100 -100 -100 -100  21 2021  276
   1    1 -100 3   1   57  17   3    1 9 -100 -100 -100 -100 -97 2021  277
   1    8 -100 2   1 -100  16   4    1 9    2    2    2    2  26 2021  278
   1    1 -100 1   1   38  16   4    2 9    2    2    2    2  20 2021  279
   2   16    3 1   3   67  14 -98    2 9    1    1    1    1 -98 2021  280
   1    4 -100 3   5   37  16   4    1 9 -100 -100 -100 -100  26 2021  281
   1  -98 -100 2   3   58  20   4    1 9 -100 -100 -100 -100 -98 2021  282
   1    4 -100 1   1 -100  20   3    1 9    2    2    2    2  26 2021  284
   1    1 -100 2   1   33  19   4    1 9    2    2    2    2  22 2021  285
   1    2 -100 1   3   72  14   1    1 9    2  -97    2    2  19 2021  286
   1    1    3 2   5   36  12   1    1 9 -100 -100 -100 -100  16 2021  287
   1    1 -100 1   5   30  16   4    2 9    1    1    1    2  23 2021  288
   1    1 -100 3   3 -100  12   1    2 9 -100 -100 -100 -100  15 2021  289
   2   16 -100 1   2   46  12   1    1 8    2    2  -97    2  18 2021  291
   1    1 -100 3   1   33  16   3    2 8 -100 -100 -100 -100  22 2021  292
   1    1 -100 3   1   34  15   1    2 8 -100 -100 -100 -100  25 2021  293
   1    1 -100 1   1   52  16   3    1 8    2    2    2    2  26 2021  294
   1    1 -100 1   5   39  11   1    1 8    2    2    1    2  14 2021  296
   1    1 -100 3   3   78  16   3    2 8 -100 -100 -100 -100  20 2021  297
   2    1 -100 1   5   27  16   2    2 8    2    2    2    2 -98 2021  298
   1    1 -100 3   3   53  15   2    2 8 -100 -100 -100 -100  18 2021  299
   1    1 -100 2   1   61  15   1    2 8 -100 -100 -100 -100  23 2021  300
   1    1 -100 3   5   37  13   1    1 8 -100 -100 -100 -100  16 2021  301
   1    3 -100 3   3   48  12   1    2 8 -100 -100 -100 -100   3 2021  302
   1    1 -100 1   5   25  18   3    1 4    1    1    2    2   3 2021  303
   1    1 -100 3   1   32  19   4    2 4 -100 -100 -100 -100 -97 2021  304
   1    1 -100 2   1   33  18   4    1 4    2    2    2    2  24 2021  305
   1    1 -100 3   1   69  18   4    1 4 -100 -100 -100 -100  24 2021  306
   1    1 -100 2   3   57  15   1    2 4    2    2    2    2  18 2021  307
   1    1 -100 3   5   69  14   1    1 3 -100 -100 -100 -100  16 2021  308
   1    1 -100 1   1   60  15   2    1 3    2    2    2    2  24 2021  309
   1    1    3 3   3 -100  16   3    1 3 -100 -100 -100 -100 -97 2021  310
   1    1 -100 1   3   61  18   3    1 3    2    2    2    2  23 2021  312
   1    1 -100 1   1   61  13   1    1 3    1    1    1    2  17 2021  313
   1    1 -100 1   1   65  13   1    2 3    2    2    2    2 -97 2021  314
   1    1 -100 2   1   37  16   3    2 3 -100 -100 -100 -100  20 2021  315
   2   16 -100 3   3   65  13   1    1 9 -100 -100 -100 -100   9 2021  316
   2    1 -100 2   5   63  15   1    1 9    2  -97    2    2  16 2021  317
   1    1 -100 2   5   34  13   1    2 9 -100 -100 -100 -100  17 2021  318
   1    1 -100 1   3   65  20   3    1 9    2    2    1    2  26 2021  320
   4    1 -100 2   1 -100  16   3    2 9    2    2    2    2  18 2021  321
   1  -98 -100 3   1   29  16   3    2 8 -100 -100 -100 -100  21 2021  322
   1    1 -100 2   1   67  17   3    2 8    2    2    2    2  23 2021  323
   2    1 -100 1   5   29  16   3    2 8    2    2    2    2  22 2021  324
   5    3 -100 2   1  -99 -99   0  -99 8 -100 -100 -100 -100 -90 2021  325
   1    1 -100 3   5   69  17   3    1 8 -100 -100 -100 -100  26 2021  326
   1    1 -100 3   1   44  16   3    2 8 -100 -100 -100 -100  22 2021  327
   1    1 -100 1   5   35  16   3    1 8    2  -97    2    2  21 2021  328
